	1092972
11226	278416
10467	236724
10458	207677
11207	204803
10453	194782
10468	190177
11221	186010
10457	180129
10452	178416
11208	174800
10031	169720
10456	169607
11213	165604
11385	164685
11233	164403
11225	157860
10032	157673
11216	156690
11212	155085
11203	152672
11230	146795
10472	143958
10462	134972
11235	134359
10040	133757
11234	132745
11211	132593
11238	132236
11220	129820
10463	128996
10466	128678
10460	128450
10025	123066
11206	121386
10033	120006
11236	119440
11368	118360
11214	117549
11237	117015
11210	116749
11218	116707
10027	116670
11229	115355
10314	114904
10002	114256
11377	114153
10034	113758
11209	113339
11215	112872
10003	108417
11373	106730
10029	105950
10469	104457
11223	103533
10019	101487
11219	101399
11204	101002
10459	99877
10009	95442
10461	95011
11201	93843
11375	93634
10011	92038
11691	90436
11432	89904
10306	89842
11355	89132
11419	88029
10451	87342
11101	87290
10016	86365
11434	86233
11372	83750
10312	82556
11435	80755
11217	79907
10036	79515
10301	79219
11420	78948
10023	77724
10024	76379
11222	76079
11205	74277
10455	73995
10304	73620
10013	73194
10014	71396
11354	71304
10026	71067
10001	68067
11433	67986
10030	67972
10473	66730
11378	66358
10035	66302
11418	64727
11421	63408
10305	62487
10012	61799
10022	61164
11103	60867
10128	60546
10465	59809
11413	59646
11106	59355
11374	58715
11231	58532
11412	58286
11105	56342
10454	55944
11367	55944
11358	55743
11369	55005
10028	54909
11357	54502
11232	54208
11379	53536
11417	53426
11228	50700
10021	50620
11423	50417
11102	49842
11224	48237
11365	47241
10039	46643
10010	46454
11414	45012
10309	44484
10310	44217
11416	43109
11104	42005
11422	41844
10303	41563
11361	41557
10065	41008
10017	40038
11356	39960
11364	39414
10308	39397
11694	38849
10474	37817
11249	36868
10302	36432
10470	36043
11429	35312
11415	35007
10018	34659
10037	33737
11370	33475
10038	32732
11436	32717
11427	30751
11366	29991
11428	29316
11411	28665
10075	28056
10471	27782
11692	27393
11426	24881
11362	23452
10007	21189
10475	20741
11693	19796
11360	18064
10307	17246
11004	16979
11363	14313
10464	14084
10005	13756
10004	12685
10006	7750
11239	6716
11430	5199
11001	5036
11040	3687
10280	3659
10069	2685
10044	2302
10020	2172
10282	2051
11697	1834
11109	1486
10000	914
10281	774
N/A	740
11005	700
07114	661
00083	411
11371	394
10119	335
00000	332
10048	298
10162	253
10112	239
NA	226
10803	185
10129	151
10041	129
10103	128
11695	127
11580	115
11359	113
07030	111
07302	102
10153	95
10111	95
0	95
11590	91
11530	89
11003	86
11581	83
07310	82
11735	81
10121	74
11553	70
11747	70
11021	68
11241	68
11710	66
10118	58
99999	56
02061	53
11598	52
11520	51
10801	50
11570	49
11563	48
11242	48
92123	47
10701	47
07306	46
11749	46
11797	46
10278	46
10704	46
10107	45
11550	45
07094	44
11243	44
10123	42
11725	42
10550	42
19044	41
11776	41
07047	40
11803	40
11561	39
11559	39
07087	38
11030	38
07086	37
10169	37
11501	36
10154	36
10583	35
10705	34
07201	33
07632	33
07024	32
55439	32
11552	32
11010	31
11510	31
10601	31
11542	30
10573	30
11042	30
10168	30
10591	30
11788	29
10523	29
11111	29
000000	28
UNKNOWN	28
11801	28
23502	28
07020	28
07093	28
11791	28
11251	28
61702	27
10110	27
0000	26
10710	25
11746	25
12222	25
11566	25
07054	25
32256	24
11743	24
11572	24
14210	23
10271	23
07102	23
10279	23
11516	23
07304	23
23541	23
11793	23
11050	23
14221	23
10708	22
10172	22
55164	22
07073	22
11779	22
02459	21
11514	21
11554	20
89434	20
17111	19
98057	19
11756	19
11704	19
10165	19
11577	19
11096	19
10552	19
11729	19
11753	18
10106	18
10804	18
98036	18
19456	17
07071	17
11714	17
07666	17
10167	17
14225	17
14228	17
10174	16
11558	16
11576	16
11020	15
19053	15
55344	15
10805	15
11757	15
43231	15
10532	15
77081	15
11797-9004	15
11758	15
07307	15
10158	15
07305	14
94551	14
10603	14
43614	13
07631	13
10122	13
30360	13
43236	13
10177	13
10170	13
10105	13
11720	12
10120	12
10115	12
11802	12
10543	12
32255	12
77072	12
11565	12
11706	12
11507	11
11763	11
12345	11
11772	11
10553	11
06851	11
07002	11
11726	11
61702-3517	11
11741	11
14450	11
11557	11
07601	11
06901	11
11575	11
10116	11
92705	11
11518	11
08003	10
07010	10
10178	10
11431	10
43218	10
07003	10
10155	10
NEWARK	10
10594	10
06902	9
19850	9
18773	9
10176	9
07652	9
29616-0759	9
10530	9
48090	9
07604	9
10173	9
29601	9
10977	9
07660	9
10566	9
10604	9
94566	8
95476	8
08873	8
10104	8
90060-0578	8
14206	8
11716	8
44139	8
11701	8
NJ 07114	8
10703	8
10502	8
11766	8
07042	8
07101	8
11549	8
77272	8
07726	8
46219	8
19154	8
07670	8
11024	8
11802-9060	8
06830	8
07090	8
07105	7
12590	7
60630	7
50701	7
10605	7
X	7
07104	7
57117	7
?	7
10152	7
14009	7
10536	7
10151	7
43232	7
07111	7
08901	7
12550	7
10163	7
10045	7
10538	7
10101	7
98335	7
11023	7
61702-3427	7
10562	7
07410	7
11771	7
77043	7
10606	7
11703	7
07650	7
32255-1268	7
75240	7
10533	6
08540	6
20705	6
11717	6
07960	6
17106	6
ANONYMOUS	6
10577	6
35209-3120	6
11202	6
32750	6
19702	6
11797-9001	6
60656	6
10954	6
07039	6
34604	6
74134	6
07070	6
94524	6
80237	6
10150	6
07430	6
63301	6
07004	6
30339	6
12203	6
11762	6
10960	6
10580	6
55164-0437	6
11386	6
11722	6
80111	6
11579	6
75007	6
11596	6
07663	6
11767	6
07017	6
06870	6
32256-7412	6
10522	6
08854	6
0000000	6
07029	6
08837	5
10940	5
14614	5
33614	5
07450	5
10008	5
11787	5
11735-9100	5
07036	5
07052	5
55433	5
11719	5
94566-9054	5
77056	5
11725-5710	5
37214	5
07095	5
43219	5
60656-1490	5
07026	5
07203	5
17106-7015	5
32896	5
55101	5
43560	5
11001-2024	5
11784	5
20188	5
28272	5
10589	5
18519	5
07079	5
89193-8873	5
11901	5
29616	5
44146	5
07901	5
21230	5
11568	5
07647	5
11731	5
60181	5
17108-0988	5
14120	5
08876	5
08086	5
*	5
92193	5
07608	5
03079	5
30062	5
60089	5
10528	5
77074	5
12255	5
07646	5
07083	5
08807	5
14304	5
92626	5
75006	5
17108	4
11590-5114	4
10595	4
29615	4
92618	4
14226	4
14202	4
07144	4
11797-9012	4
11791-9036	4
32896-0061	4
10179	4
08083	4
30303	4
08879	4
11545	4
55435	4
11738	4
07981	4
07109	4
08857	4
10970	4
63042	4
50613	4
33063	4
19047	4
55426	4
07701	4
75403	4
11804	4
75024	4
07801	4
14203	4
11791-3416	4
73155-0779	4
10594-0209	4
75007-1958	4
14068	4
11590-5027	4
11735-9030	4
11725-9030	4
20850-5775	4
0000 0000	4
10506	4
75244	4
06840	4
XXXXX	4
000	4
07206	4
07624	4
43216	4
08830	4
07014	4
11963	4
44125	4
00000000	4
14206-2317	4
14231	4
33401	4
11768	4
56303	4
07032	4
10512	4
07115	4
33486	4
01810	4
08527	4
10159	4
11742	4
10276	4
18773-9500	4
10514	3
60197	3
12551	3
08691	3
48090-2036	3
JFK	3
07731	3
84604	3
32752	3
10962	3
30348-5658	3
07006	3
48393-1022	3
08817	3
11702	3
100000	3
10055	3
08650	3
43607	3
11730	3
31131	3
06878	3
10520	3
43215-5166	3
06511	3
1000	3
30092	3
NY	3
98006	3
55120	3
30071	3
02298-1002	3
11569	3
01840	3
19714-7526	3
77077	3
89193	3
10602-5055	3
12601	3
07202	3
75081	3
07103	3
17104	3
14240	3
19013	3
45040	3
44139-3442	3
10166	3
14209	3
06831	3
60555	3
10965	3
80231	3
11352	3
33309	3
07040	3
43218-2273	3
07072	3
02205	3
07207	3
10108	3
92046-3023	3
07060	3
07712	3
30144	3
60179	3
85038	3
35476	3
07016	3
48093	3
89119	3
78265-9728	3
79998-1127	3
12553	3
60630-2534	3
07710	3
02150	3
55127	3
19154-3210	3
07470	3
07395	3
11011	3
07727	3
55614	3
48346	3
11733	3
35209-3114	3
13209	3
11804-9005	3
10163-4668	3
07054-5020	3
33771-5351	3
33319	3
10707	3
77272-2929	3
35209	3
38184	3
60714	3
92025	3
12590-8900	3
33442	3
78682	3
60197-6103	3
91367	3
90024	3
34230-4155	3
10549	3
30328	3
07644	3
77036	3
07205	3
19116	3
91716	3
60191	3
11735-0230	3
07657	3
92562	3
73155	3
85283-4583	3
07605	3
14043	3
29731	3
32241	3
07077	3
48195	3
10577-0900	3
07208	3
10504	3
15219	3
84130	3
10952	3
08816	3
10706	3
11755	3
11509	3
08904	3
19801-5148	3
14692-2878	3
10602	3
13221	3
60201	3
11795	3
11756-0215	3
08535	2
11560	2
43235	2
11735-3931	2
43054	2
10925	2
18002	2
02061-0601	2
11782	2
89117	2
43218-2118	2
19850-5521	2
07735	2
23606	2
10096	2
54305-1654	2
33139	2
80202	2
02184	2
10510	2
10990	2
11796	2
07940	2
32878-5057	2
80909	2
07722	2
33755	2
23113	2
33405	2
01830	2
07076	2
071114	2
11777	2
14305	2
85282	2
07974	2
07012	2
63141-3187	2
27407	2
92584	2
11452	2
111111	2
08053	2
02298	2
10801-6393	2
28590	2
07928	2
85711	2
44087	2
08086-0129	2
14621	2
33631	2
07008	2
12550-0831	2
28216	2
12790	2
14618	2
11772-3518	2
77274-2209	2
08080	2
78265-9707	2
94566-9057	2
07446	2
55164-0378	2
75243	2
06604	2
07458	2
30096	2
11012	2
11959	2
DON'T KNOW	2
08859	2
18519-1641	2
01757-2821	2
32752-2290	2
85013	2
17032	2
06905	2
33441	2
14701	2
90060	2
89117-5873	2
14052	2
60148-8479	2
08723	2
32225	2
45242	2
91754	2
85038-9704	2
75403-5202	2
10509	2
34668	2
60614	2
10989	2
NOT SURE	2
13088-5342	2
14217	2
06088	2
59901-3413	2
07721	2
.	2
11778	2
78503	2
08512	2
12204	2
23462	2
06477	2
07417	2
01234	2
33021	2
07033	2
UNK	2
006610	2
12202	2
55438-5908	2
83854	2
63179	2
30067	2
10950	2
11556	2
63301-4047	2
61654	2
75034	2
55441	2
10567	2
18706	2
07000	2
32231	2
07747	2
11400	2
19132	2
57117-5529	2
06903	2
33607	2
60148	2
44122	2
02109	2
1	2
92780	2
07078	2
32801	2
85044	2
07481	2
07645	2
33324	2
50309	2
10541	2
85040-8808	2
07438	2
60018-4501	2
12212	2
07110	2
77057	2
33331	2
02241-5789	2
11735-9000	2
999999	2
11583	2
32401	2
75024-2959	2
33009	2
44720	2
32779	2
94509-1380	2
11582	2
18504	2
33102	2
08820	2
78278	2
12524	2
11790	2
60076	2
11732	2
29603	2
07607	2
XXX	2
31146	2
89703	2
10980	2
1003	2
77063	2
43218-2119	2
30348-5028	2
01810-1008	2
1174	2
11780	2
10570	2
08831	2
NEWARK AIR	2
85254	2
07055	2
95037	2
03104	2
01831	2
10964	2
60068	2
07643	2
14051	2
28807	2
18324	2
11690	2
43123-8895	2
33716	2
75013	2
60197-5235	2
61701	2
33487	2
01581	2
33634	2
33770	2
66207	2
85004	2
23229	2
10523-0935	2
10994	2
38016	2
19886	2
19007	2
23450	2
11754	2
53704	2
55439-2409	2
30329	2
60164	2
08759	2
10547	2
14240-0846	2
50704	2
92506	2
33431	2
92046	2
07675	2
07108	2
66211	2
07112	2
32789	2
10598	2
67504	2
48195-0391	2
07311	2
32896-5033	2
06128	2
33126	2
11054	2
11783	2
75201-4234	2
34604-0122	2
95762	2
89014	2
48195-0954	2
91325	2
55175-0848	2
85062	2
00	2
08043	2
07920	2
60523	2
07748	2
57709	2
07107	2
23059	2
19801	2
08861	2
01853	2
30362	2
55438	2
92704	2
77218	2
02140	2
91309	2
11724	2
30005	2
14132-9097	2
21201	2
11	2
30009	2
75001	2
07041	2
19610	2
07069	2
30350	2
07932	2
02301	2
30010-3748	2
1101	2
80014	2
07661	2
77084	2
07702	2
1130	2
08046	2
07023	2
14132	2
10576	2
06371	2
11727	2
11212-5368	2
12206	2
75090	2
48090-2123	2
14231-9016	2
08520	2
11096-0612	2
12533	2
01748-9100	2
78704	2
10956	2
13905	2
63006-0701	2
55164-0887	2
08701	2
37615	2
07303	2
16601	1
114225	1
53705	1
07664	1
03003079	1
92551	1
11980	1
11528	1
75313	1
60607	1
49690	1
92612	1
92203	1
07405	1
55422	1
92036	1
30354	1
11764	1
11599532	1
77036-4365	1
07936	1
20123	1
10285	1
782659705	1
95630	1
07059	1
18773-4200	1
11590-8901	1
63141	1
27113	1
43123	1
33067	1
94104	1
1066	1
19149	1
92008	1
66063-3330	1
23327	1
60440-7249	1
08008	1
85062-8234	1
73135	1
06468	1
01843	1
L8N1E5	1
61602	1
43232-0500	1
12398	1
57107-0145	1
06103	1
06854	1
12309	1
07117	1
11797 9004	1
18466	1
23608	1
33445	1
60598-0617	1
08869	1
11419-0191	1
63179-0047	1
92508	1
11792	1
55345-9001	1
98046-1547	1
11715	1
031546	1
76161-0230	1
11808	1
08000	1
87002	1
11341	1
17055-0010	1
06460	1
47117 5524	1
27455	1
97005	1
11354-3254	1
NO IDEA	1
1735-9100	1
11709	1
1566	1
1404	1
33615	1
11553-1423	1
30622	1
NY 10010-3	1
07011	1
10039-0188	1
68106	1
60006	1
07362	1
30152-3469	1
14692	1
27404	1
85210	1
33433	1
32896-5004	1
0000-0000	1
10577-0800	1
07627	1
32707	1
07027	1
105457	1
01851	1
89506	1
48034	1
02453-3483	1
10572	1
11756-1338	1
14883	1
98277	1
11723	1
30095-9504	1
79998	1
94566-9046	1
98124	1
32896-5022	1
27713-2204	1
L4W 4Y5	1
NTY	1
19803	1
12602-0550	1
60611	1
10984	1
14068-1602	1
06518	1
91324	1
08069	1
11841	1
66062	1
31405-1441	1
13790	1
54305	1
111694	1
43218-2782	1
AIRPORT	1
11244	1
33301	1
53226-0639	1
100038	1
06890-2101	1
14626	1
43218-3083	1
10546	1
97062	1
3096636700	1
R3B0C9	1
91514	1
60305-6369	1
60522-9724	1
23704	1
07030-5774	1
48451	1
92923	1
1420	1
55113	1
13756	1
66212	1
14304-1745	1
1373	1
10015	1
40232	1
55555	1
55164-0909	1
02886	1
77388	1
33903	1
10087-0001	1
01701-0166	1
19067	1
78683	1
37927	1
18773-9460	1
1414	1
50037	1
12540	1
29406	1
75074	1
12428	1
10435	1
13580	1
10532-1533	1
75261-9610	1
26554	1
11202-0922	1
10116-0313	1
30353-1704	1
91203	1
10272-0992	1
21229	1
920469046	1
97076-0477	1
17071	1
33128	1
07440	1
14414	1
92701	1
10010-3672	1
92210	1
18901	1
07945	1
44286	1
75035	1
36790	1
10159-1323	1
74354-1904	1
11760	1
33033	1
11702-3035	1
98102	1
51591	1
02360-4807	1
89129	1
43001	1
42301	1
1062	1
67601	1
08638	1
67504-1344	1
14220	1
62321	1
113709	1
93387-1750	1
14208	1
22172	1
0886	1
77094	1
1711-1036	1
1120	1
30348-5255	1
10101-2135	1
82601	1
20785-4806	1
92821-6753	1
48451-0505	1
14845	1
18436	1
19601	1
12917	1
11000	1
V6J4X9	1
56806	1
92801	1
02241-7460	1
95032	1
30010-3747	1
07758	1
11751	1
14467	1
84020	1
07927	1
1305	1
1141	1
60487	1
0031	1
22304-0156	1
70711	1
08872	1
60035	1
11789	1
18773-9532	1
66213	1
53201-2983	1
07660-2112	1
12721	1
06877	1
94954	1
51564-0437	1
31008	1
76017	1
10138	1
07097	1
23707	1
10505	1
10427	1
352093120	1
75247	1
070545020	1
85008	1
33122	1
14223	1
20737	1
07101-4523	1
55345	1
1207	1
1123	1
07906	1
12814	1
68135	1
02116	1
10367	1
12250	1
7056	1
45201	1
11714-3561	1
000000000	1
91365-9637	1
10930	1
53151	1
90054-0807	1
31411	1
07075	1
97114	1
32824	1
80034	1
60477	1
48195/0954	1
55127-2557	1
07193	1
19040	1
76155	1
85285-7288	1
11636	1
11550-3646	1
94551-7661	1
60656-1494	1
11949	1
95834	1
60173	1
27802	1
07606	1
18355	1
32073	1
193330	1
35219	1
10916	1
12603	1
973	1
07462	1
61702-3097	1
33130	1
14231-9054	1
37067	1
97292	1
19850-7125	1
10501	1
60693	1
29732	1
08840	1
11756-2015	1
34238	1
66223	1
90509-2829	1
77082	1
19711	1
30188	1
11513	1
23260	1
07728	1
60159-0838	1
11584	1
35223	1
46321	1
198580	1
30901	1
42101	1
00717	1
1104	1
07807	1
10063	1
06770-3437	1
32216	1
78708	1
11788-0154	1
50265	1
22408	1
94569	1
13502	1
12549	1
40290-1094	1
07463	1
10917	1
76161-0247	1
14221-5783	1
XXXXXXXXXX	1
46308-6000	1
10224	1
11798	1
07647-2311	1
19107	1
29716-0561	1
74355	1
11713	1
328965	1
12303	1
75026-0848	1
75357	1
37909	1
33180	1
33137-0098	1
55164-0737	1
92123-2255	1
92683	1
32239-1518	1
46	1
43271	1
12401	1
29716-0571	1
11550-7044	1
06601	1
10526	1
10402	1
11739100	1
02346	1
12046	1
91761	1
10901	1
60076-1027	1
38120	1
85067	1
11739	1
NO CLUE	1
972286995	1
63195	1
320896	1
02061-4300	1
59403-1013	1
13202	1
0730	1
97008	1
84091-1187	1
76065	1
23060	1
91356	1
61702-3068	1
1797	1
77034	1
77403	1
60009	1
70002	1
84101	1
11438	1
10033-0238	1
19713	1
00721	1
19101-7829	1
MEXICO7500	1
6462430478	1
19399	1
19701	1
33647	1
33765	1
32988-0061	1
92019	1
02250-5126	1
53566-8045	1
55426-1096	1
617023517	1
78265-9584	1
12701	1
3337	1
07074	1
55438-0902	1
11253	1
1106	1
44515	1
11321	1
30345	1
92649	1
85040	1
91942	1
10412	1
90009	1
19015	1
33071	1
32896-5053	1
37210-4107	1
08055	1
34987	1
92038	1
21297-1313	1
85069	1
0024	1
37917	1
10050-4295	1
33463	1
18344	1
23562	1
48195-0969	1
32752-9963	1
44115-1299	1
43243	1
07300	1
98130	1
6201-5773	1
80201-4309	1
11024-1019	1
14221-7820	1
64108	1
30189	1
11526	1
77257	1
95476-9005	1
07729	1
44101	1
1850	1
07302-3973	1
44113	1
18503	1
90603	1
92018	1
01230	1
30344	1
07871	1
600184501	1
753570909	1
00877	1
12024	1
75266-0633	1
17460	1
6172	1
05620	1
08823	1
48010-2036	1
22314	1
0883	1
11774	1
78217-1274	1
08550	1
34652	1
30996	1
48393-0824	1
3672	1
10550-1202	1
21217	1
32119	1
91303	1
07095-1304	1
12033	1
07095-0549	1
11590 5027	1
08054	1
55429	1
22309	1
10951	1
07852	1
07034	1
11570-4705	1
30068	1
07301	1
07714	1
92507-0778	1
03079-1048	1
63179-0317	1
77072-1624	1
11390	1
